Probe;Cycle;GPSDate;moving_average(Speed);moving_average(EngineSpeed);moving_average(Torque);moving_average(FuelRate)
100001.0;10.0;1.210744559E12;12.6;1097.6;16.0;8.159999999999998
100001.0;10.0;1.210744561E12;12.7;1065.6;14.9;5.2
100001.0;10.0;1.210744563E12;11.6;1014.4;14.5;5.16
100001.0;10.0;1.210744566E12;10.2;985.6;14.5;4.24
100001.0;10.0;1.210744568E12;8.6;931.2;14.2;3.72
100001.0;10.0;1.21074457E12;6.8;867.2;14.0;3.04
100001.0;10.0;1.210744572E12;5.0;806.4;14.0;3.44
100001.0;10.0;1.210744574E12;3.8;793.6;14.0;3.6799999999999997
100001.0;10.0;1.210744576E12;2.8;793.6;14.0;3.9200000000000004
100001.0;10.0;1.210744578E12;1.8;790.4;14.0;3.72
100001.0;10.0;1.21074458E12;0.8;790.4;14.0;4.12
100001.0;10.0;1.210744582E12;0.2;790.4;14.0;4.04
100001.0;10.0;1.210744584E12;0.1;800.0;14.3;5.720000000000001
100001.0;10.0;1.210744586E12;1.4;886.4;15.4;7.2
100001.0;10.0;1.210744588E12;3.0;944.0;15.4;7.32
100001.0;10.0;1.21074459E12;4.8;1020.8;16.2;8.959999999999999
100001.0;10.0;1.210744592E12;7.3;1148.8;17.0;8.559999999999999
100001.0;10.0;1.210744594E12;9.8;1264.0;17.8;8.16
100001.0;10.0;1.210744595E12;12.3;1379.2;18.7;7.76
100001.0;10.0;1.210744597E12;14.4;1446.4;19.4;7.359999999999999
100001.0;10.0;1.210744599E12;15.4;1443.2;19.4;7.3199999999999985
100001.0;10.0;1.210744601E12;16.0;1443.2;19.4;7.3199999999999985
100001.0;10.0;1.210744603E12;15.9;1433.6;19.1;5.6
100001.0;10.0;1.210744605E12;14.6;1344.0;18.0;4.12
100001.0;10.0;1.210744607E12;13.0;1289.6;18.0;4.0
100001.0;10.0;1.210744609E12;11.2;1216.0;17.2;2.3600000000000003
100001.0;10.0;1.210744611E12;8.7;1091.2;16.4;2.7600000000000002
100001.0;10.0;1.210744613E12;6.2;972.8;15.6;3.2
100001.0;10.0;1.210744615E12;3.7;854.4;14.7;3.6
100001.0;10.0;1.210744617E12;1.6;784.0;13.9;4.0
100001.0;10.0;1.210744619E12;0.6;787.2;13.9;4.08
100001.0;10.0;1.210744621E12;0.0;787.2;13.9;4.119999999999999
100001.0;10.0;1.210744623E12;0.0;787.2;13.9;4.119999999999999
100001.0;10.0;1.210744626E12;0.0;790.4;13.9;4.279999999999999
100001.0;10.0;1.210744628E12;0.2;790.4;13.9;4.319999999999999
100001.0;10.0;1.21074463E12;0.2;790.4;13.9;4.319999999999999
100001.0;10.0;1.210744632E12;0.2;790.4;14.1;4.640000000000001
100001.0;10.0;1.210744634E12;0.9;857.6;15.1;4.2
100001.0;10.0;1.210744636E12;2.2;889.6;16.1;6.4
100001.0;10.0;1.210744638E12;3.9;950.4;16.2;6.2
100001.0;10.0;1.21074464E12;5.6;1011.2;16.3;6.839999999999999
100001.0;10.0;1.210744642E12;7.9;1116.8;17.2;6.4
100001.0;10.0;1.210744644E12;10.0;1206.4;18.2;9.52
100001.0;10.0;1.210744646E12;12.7;1289.6;19.0;9.040000000000001
100001.0;10.0;1.210744648E12;15.0;1340.8;19.1;10.32
100001.0;10.0;1.21074465E12;18.0;1424.0;19.3;9.92
100001.0;10.0;1.210744652E12;21.0;1500.8;20.0;9.2
100001.0;10.0;1.210744654E12;23.0;1494.4;19.1;9.2
100001.0;10.0;1.210744655E12;23.8;1494.4;18.1;6.640000000000001
100001.0;10.0;1.210744657E12;23.7;1443.2;18.3;6.720000000000001
100001.0;10.0;1.210744659E12;22.0;1382.4;18.2;6.0
100001.0;10.0;1.210744661E12;19.7;1276.8;17.3;6.4
100001.0;10.0;1.210744663E12;17.6;1225.6;17.3;5.2
100001.0;10.0;1.210744665E12;15.1;1142.4;16.4;5.44
100001.0;10.0;1.210744667E12;12.9;1091.2;16.3;4.12
100001.0;10.0;1.210744669E12;9.9;1004.8;16.1;4.5200000000000005
100001.0;10.0;1.210744671E12;6.9;924.8;15.2;4.92
100001.0;10.0;1.210744673E12;4.2;867.2;15.1;5.32
100001.0;10.0;1.210744675E12;2.1;838.4;15.1;5.680000000000001
100001.0;10.0;1.210744677E12;0.5;828.8;14.9;5.8
100001.0;10.0;1.210744679E12;0.5;828.8;14.9;5.84
100001.0;10.0;1.210744681E12;0.5;828.8;14.9;5.84
100001.0;10.0;1.210744683E12;0.5;790.4;13.9;3.9200000000000004
100001.0;10.0;1.210744686E12;0.3;787.2;14.0;4.04
100001.0;10.0;1.210744688E12;0.0;784.0;14.0;4.08
100001.0;10.0;1.21074469E12;0.0;787.2;14.0;4.08
100001.0;10.0;1.210744692E12;0.0;790.4;14.0;4.119999999999999
100001.0;10.0;1.210744694E12;0.0;790.4;14.0;4.119999999999999
100001.0;10.0;1.210744696E12;0.0;790.4;14.0;4.159999999999999
100001.0;10.0;1.210744698E12;0.0;793.6;14.0;4.199999999999999
100001.0;10.0;1.2107447E12;0.0;790.4;14.0;4.2
100001.0;10.0;1.210744702E12;0.0;790.4;14.0;4.24
100001.0;10.0;1.210744704E12;0.0;793.6;15.5;7.119999999999999
100001.0;10.0;1.210744706E12;1.2;953.6;16.6;6.68
100001.0;10.0;1.210744708E12;3.5;1081.6;18.5;9.8
100001.0;10.0;1.21074471E12;6.8;1254.4;19.3;9.4
100001.0;10.0;1.210744712E12;9.7;1395.2;20.2;8.959999999999999
100001.0;10.0;1.210744714E12;12.1;1497.6;21.1;8.559999999999999
100001.0;10.0;1.210744715E12;13.7;1536.0;21.1;8.279999999999998
100001.0;10.0;1.210744717E12;14.4;1532.8;21.1;8.28
100001.0;10.0;1.210744719E12;14.4;1532.8;21.1;8.28
100001.0;10.0;1.210744721E12;14.4;1532.8;21.1;8.24
100001.0;10.0;1.210744723E12;14.4;1529.6;19.6;5.36
100001.0;10.0;1.210744725E12;13.2;1369.6;18.5;5.76
100001.0;10.0;1.210744727E12;10.9;1241.6;16.6;2.6
100001.0;10.0;1.210744729E12;7.6;1065.6;15.8;3.0
100001.0;10.0;1.210744731E12;4.7;924.8;14.9;3.4
100001.0;10.0;1.210744733E12;2.3;819.2;14.0;3.8
100001.0;10.0;1.210744735E12;0.7;780.8;14.0;4.04
100001.0;10.0;1.210744737E12;0.0;784.0;14.0;4.0
100001.0;10.0;1.210744739E12;0.0;787.2;14.0;4.0
100001.0;10.0;1.210744741E12;0.0;784.0;14.0;4.0
100001.0;10.0;1.210744743E12;0.0;780.8;14.0;4.0
100001.0;10.0;1.210744746E12;0.0;784.0;14.8;3.88
100001.0;10.0;1.210744748E12;0.0;790.4;14.8;4.24
100001.0;10.0;1.21074475E12;0.5;809.6;15.2;6.4799999999999995
100001.0;10.0;1.210744752E12;1.5;819.2;16.1;7.639999999999999
100001.0;10.0;1.210744754E12;2.8;848.0;17.1;9.4
100001.0;10.0;1.210744756E12;4.1;857.6;17.2;10.040000000000001
100001.0;10.0;1.210744758E12;4.7;870.4;18.2;11.360000000000001
100001.0;10.0;1.21074476E12;5.3;867.2;19.3;14.8
100001.0;10.0;1.210744762E12;7.0;944.0;20.9;19.28
100001.0;10.0;1.210744764E12;10.3;1129.6;21.8;22.04
100001.0;10.0;1.210744766E12;13.8;1228.8;21.8;21.759999999999998
100001.0;10.0;1.210744768E12;16.3;1244.8;21.7;21.159999999999997
100001.0;10.0;1.21074477E12;16.9;1228.8;21.3;18.8
100001.0;10.0;1.210744772E12;15.9;1219.2;20.4;17.639999999999997
100001.0;10.0;1.210744774E12;14.6;1190.4;19.4;15.88
100001.0;10.0;1.210744775E12;13.3;1180.8;19.3;15.24
100001.0;10.0;1.210744777E12;12.7;1168.0;18.3;13.919999999999998
100001.0;10.0;1.210744779E12;12.1;1171.2;17.2;10.48
100001.0;10.0;1.210744781E12;10.4;1097.6;15.6;6.04
100001.0;10.0;1.210744783E12;7.1;912.0;14.7;3.3199999999999994
100001.0;10.0;1.210744785E12;3.6;812.8;13.9;3.7599999999999993
100001.0;10.0;1.210744787E12;1.1;793.6;14.0;4.04
100001.0;10.0;1.210744789E12;0.0;793.6;14.0;4.199999999999999
100001.0;10.0;1.210744791E12;0.0;793.6;14.0;4.239999999999999
100001.0;10.0;1.210744793E12;0.0;796.8;14.0;4.279999999999999
100001.0;10.0;1.210744795E12;0.0;796.8;14.0;4.319999999999999
100001.0;10.0;1.210744797E12;0.0;796.8;14.0;4.359999999999999
100001.0;10.0;1.210744799E12;0.0;844.8;14.4;4.999999999999999
100001.0;10.0;1.210744801E12;0.8;912.0;15.5;7.88
100001.0;10.0;1.210744803E12;2.4;969.6;16.7;8.64
100001.0;10.0;1.210744806E12;4.6;1059.2;17.6;8.2
100001.0;10.0;1.210744808E12;6.0;1081.6;17.5;7.76
100001.0;10.0;1.21074481E12;7.2;1104.0;17.8;10.120000000000001
100001.0;10.0;1.210744812E12;9.3;1203.2;18.7;11.96
100001.0;10.0;1.210744814E12;11.9;1321.6;19.6;11.52
100001.0;10.0;1.210744816E12;13.4;1347.2;19.5;11.239999999999998
100001.0;10.0;1.210744818E12;14.5;1350.4;19.4;11.2
100001.0;10.0;1.21074482E12;15.3;1302.4;19.0;10.559999999999999
100001.0;10.0;1.210744822E12;14.8;1235.2;17.9;7.639999999999999
100001.0;10.0;1.210744824E12;13.4;1174.4;16.6;6.8
100001.0;10.0;1.210744826E12;11.5;1084.8;15.7;6.8
100001.0;10.0;1.210744828E12;10.6;1056.0;16.7;7.720000000000001
100001.0;10.0;1.21074483E12;9.8;1033.6;16.3;5.36
100001.0;10.0;1.210744832E12;7.9;928.0;15.5;3.7599999999999993
100001.0;10.0;1.210744834E12;5.7;812.8;14.6;4.279999999999999
100001.0;10.0;1.210744835E12;4.6;787.2;14.7;4.6
100001.0;10.0;1.210744837E12;4.2;796.8;15.8;6.88
100001.0;10.0;1.210744839E12;5.3;876.8;16.7;6.4799999999999995
100001.0;10.0;1.210744841E12;7.4;924.8;16.9;6.08
100001.0;10.0;1.210744843E12;9.6;976.0;16.9;6.88
100001.0;10.0;1.210744845E12;11.7;1024.0;16.9;7.639999999999999
100001.0;10.0;1.210744847E12;13.8;1084.8;16.0;7.4
100001.0;10.0;1.210744849E12;15.9;1142.4;16.1;7.160000000000001
100001.0;10.0;1.210744851E12;18.2;1200.0;16.0;6.68
100001.0;10.0;1.210744853E12;20.2;1238.4;16.0;6.16
100001.0;10.0;1.210744855E12;21.9;1270.4;16.0;5.68
100001.0;10.0;1.210744857E12;23.1;1276.8;14.9;3.2399999999999998
100001.0;10.0;1.210744859E12;21.8;1222.4;15.0;5.2
100001.0;10.0;1.210744861E12;20.6;1200.0;15.3;7.040000000000001
100001.0;10.0;1.210744863E12;20.1;1225.6;15.5;6.159999999999999
100001.0;10.0;1.210744866E12;19.4;1212.8;15.6;5.68
100001.0;10.0;1.210744868E12;17.4;1155.2;16.4;4.999999999999999
100001.0;10.0;1.21074487E12;15.6;1116.8;17.5;8.679999999999998
100001.0;10.0;1.210744872E12;14.6;1100.8;18.1;11.639999999999997
100001.0;10.0;1.210744874E12;14.5;1177.6;19.1;11.639999999999997
100001.0;10.0;1.210744876E12;14.8;1244.8;20.0;11.639999999999997
100001.0;10.0;1.210744878E12;14.6;1270.4;20.1;11.4
100001.0;10.0;1.21074488E12;15.1;1251.2;19.1;9.8
100001.0;10.0;1.210744882E12;14.4;1225.6;18.6;8.36
100001.0;10.0;1.210744884E12;13.0;1177.6;19.2;11.439999999999998
100001.0;10.0;1.210744886E12;12.7;1193.6;20.4;15.080000000000002
100001.0;10.0;1.210744888E12;14.8;1347.2;20.5;15.080000000000002
100001.0;10.0;1.21074489E12;17.3;1424.0;20.9;11.200000000000001
100001.0;10.0;1.210744892E12;19.1;1481.6;21.0;8.040000000000001
100001.0;10.0;1.210744894E12;19.9;1440.0;20.9;8.040000000000001
100001.0;10.0;1.210744895E12;20.3;1401.6;20.1;8.040000000000001
100001.0;10.0;1.210744897E12;20.8;1382.4;20.1;8.080000000000002
100001.0;10.0;1.210744899E12;21.2;1372.8;20.9;8.920000000000002
100001.0;10.0;1.210744901E12;21.3;1372.8;20.9;8.88
100001.0;10.0;1.210744903E12;21.1;1350.4;20.8;6.4
100001.0;10.0;1.210744905E12;20.3;1328.0;19.6;2.48
100001.0;10.0;1.210744907E12;18.5;1177.6;19.3;3.5200000000000005
100001.0;10.0;1.210744909E12;16.5;1097.6;18.5;5.28
100001.0;10.0;1.210744911E12;14.8;1056.0;17.8;5.28
100001.0;10.0;1.210744913E12;12.9;992.0;16.9;6.2
100001.0;10.0;1.210744915E12;11.5;972.8;16.9;6.2
100001.0;10.0;1.210744917E12;9.7;944.0;16.9;6.4799999999999995
100001.0;10.0;1.210744919E12;8.3;969.6;16.5;7.200000000000001
100001.0;10.0;1.210744921E12;8.7;1059.2;17.3;6.840000000000001
100001.0;10.0;1.210744923E12;9.5;1145.6;17.7;8.720000000000002
100001.0;10.0;1.210744926E12;11.2;1238.4;19.7;12.960000000000003
100001.0;10.0;1.210744928E12;13.4;1350.4;20.0;11.920000000000002
100001.0;10.0;1.21074493E12;14.7;1379.2;19.3;10.16
100001.0;10.0;1.210744932E12;15.3;1363.2;19.4;11.08
100001.0;10.0;1.210744934E12;16.6;1404.8;20.5;13.960000000000003
100001.0;10.0;1.210744936E12;18.6;1468.8;22.0;18.200000000000003
100001.0;10.0;1.210744938E12;22.6;1625.6;22.6;19.68
100001.0;10.0;1.21074494E12;27.1;1756.8;23.0;17.759999999999998
100001.0;10.0;1.210744942E12;29.9;1776.0;23.1;17.759999999999998
100001.0;10.0;1.210744944E12;32.0;1782.4;23.7;19.16
100001.0;10.0;1.210744946E12;33.6;1785.6;22.2;16.839999999999996
100001.0;10.0;1.210744948E12;34.8;1817.6;21.5;17.159999999999997
100001.0;10.0;1.21074495E12;36.6;1913.6;22.4;17.159999999999997
100001.0;10.0;1.210744952E12;37.9;1948.8;23.1;16.24
100001.0;10.0;1.210744954E12;37.5;1897.6;21.9;12.440000000000001
100001.0;10.0;1.210744955E12;35.0;1788.8;20.3;8.6
100001.0;10.0;1.210744957E12;30.8;1632.0;19.7;7.2
100001.0;10.0;1.210744959E12;26.2;1475.2;18.9;7.6
100001.0;10.0;1.210744961E12;22.4;1363.2;18.0;8.0
100001.0;10.0;1.210744963E12;19.2;1270.4;16.4;4.24
100001.0;10.0;1.210744965E12;15.3;1145.6;15.8;2.7199999999999998
100001.0;10.0;1.210744967E12;11.0;1011.2;16.5;5.08
100001.0;10.0;1.210744969E12;7.3;934.4;16.9;9.08
100001.0;10.0;1.210744971E12;5.8;953.6;16.5;10.52
100001.0;10.0;1.210744973E12;5.9;1040.0;17.4;10.52
100001.0;10.0;1.210744976E12;7.6;1180.8;18.7;13.719999999999999
100001.0;10.0;1.210744978E12;10.9;1385.6;19.0;13.639999999999997
100001.0;10.0;1.21074498E12;14.5;1587.2;19.8;13.239999999999998
100001.0;10.0;1.210744982E12;17.0;1699.2;20.7;12.84
100001.0;10.0;1.210744984E12;19.3;1795.2;21.6;12.440000000000001
100001.0;10.0;1.210744986E12;20.8;1824.0;21.5;12.120000000000001
100001.0;10.0;1.210744988E12;21.9;1811.2;20.6;9.8
100001.0;10.0;1.21074499E12;21.3;1747.2;19.3;6.2
100001.0;10.0;1.210744992E12;19.3;1657.6;18.9;5.16
100001.0;10.0;1.210744994E12;17.1;1564.8;18.1;5.5600000000000005
100001.0;10.0;1.210744997E12;14.5;1427.2;16.8;2.3600000000000003
100001.0;10.0;1.210744999E12;11.0;1222.4;16.5;2.44
100001.0;10.0;1.210745001E12;7.4;1024.0;15.7;2.84
100001.0;10.0;1.210745003E12;4.9;915.2;14.8;3.2399999999999998
100001.0;10.0;1.210745005E12;2.6;819.2;13.9;3.6399999999999997
100001.0;10.0;1.210745007E12;1.1;790.4;14.0;3.96
100001.0;10.0;1.210745009E12;0.0;793.6;14.0;4.0
100001.0;10.0;1.210745011E12;0.0;793.6;14.0;4.0
100001.0;10.0;1.210745013E12;0.0;790.4;14.0;4.0
100001.0;10.0;1.210745015E12;0.0;793.6;14.0;4.0
100001.0;10.0;1.210745016E12;0.0;793.6;14.0;4.0
100001.0;10.0;1.210745018E12;0.0;796.8;14.0;4.0
100001.0;10.0;1.21074502E12;0.0;796.8;14.0;4.0
100001.0;10.0;1.210745022E12;0.0;793.6;14.0;4.0
100001.0;10.0;1.210745024E12;0.0;790.4;14.0;4.0
100001.0;10.0;1.210745026E12;0.0;790.4;14.0;4.04
100001.0;10.0;1.210745028E12;0.0;806.4;15.0;5.8
100001.0;10.0;1.21074503E12;1.2;934.4;15.9;5.4
100001.0;10.0;1.210745032E12;3.0;1008.0;16.5;7.040000000000001
100001.0;10.0;1.210745034E12;5.4;1136.0;17.7;9.6
100001.0;10.0;1.210745036E12;8.6;1270.4;18.7;9.92
100001.0;10.0;1.210745038E12;12.1;1376.0;19.3;9.52
100001.0;10.0;1.21074504E12;15.6;1481.6;20.2;9.120000000000001
100001.0;10.0;1.210745042E12;19.0;1587.2;20.7;9.040000000000001
100001.0;10.0;1.210745044E12;22.7;1702.4;21.5;11.2
100001.0;10.0;1.210745047E12;26.5;1817.6;22.4;10.76
100001.0;10.0;1.210745049E12;30.5;1936.0;22.6;8.6
100001.0;10.0;1.210745051E12;33.3;1939.2;22.6;11.0
100001.0;10.0;1.210745053E12;34.9;2041.6;22.9;8.96
100001.0;10.0;1.210745055E12;34.7;2000.0;22.6;6.0
100001.0;10.0;1.210745057E12;33.2;1920.0;21.6;5.279999999999999
100001.0;10.0;1.210745059E12;31.1;1814.4;21.0;5.56
100001.0;10.0;1.210745061E12;28.7;1721.6;20.5;7.159999999999999
100001.0;10.0;1.210745063E12;26.9;1673.6;20.1;7.44
100001.0;10.0;1.210745065E12;24.8;1561.6;19.3;5.159999999999999
100001.0;10.0;1.210745067E12;21.7;1446.4;18.4;5.56
100001.0;10.0;1.210745069E12;17.7;1344.0;18.2;6.68
100001.0;10.0;1.210745071E12;14.1;1209.6;17.3;4.64
100001.0;10.0;1.210745073E12;11.2;1036.8;16.3;4.92
100001.0;10.0;1.210745075E12;9.0;947.2;15.4;5.359999999999999
100001.0;10.0;1.210745076E12;7.3;896.0;16.3;6.8
100001.0;10.0;1.210745078E12;5.9;896.0;16.2;8.120000000000001
100001.0;10.0;1.21074508E12;4.8;880.0;15.8;6.88
100001.0;10.0;1.210745082E12;3.2;825.6;15.7;7.840000000000001
100001.0;10.0;1.210745084E12;1.6;822.4;15.7;8.0
100001.0;10.0;1.210745086E12;0.9;822.4;15.9;7.6
100001.0;10.0;1.210745088E12;0.9;787.2;14.8;6.800000000000002
100001.0;10.0;1.21074509E12;0.5;790.4;14.8;6.92
100001.0;10.0;1.210745093E12;0.0;790.4;14.9;7.080000000000001
100001.0;10.0;1.210745095E12;0.0;793.6;14.9;7.080000000000001
100001.0;10.0;1.210745097E12;0.0;790.4;14.0;6.08
100001.0;10.0;1.210745099E12;0.0;790.4;14.1;4.92
100001.0;10.0;1.210745101E12;0.0;720.0;20.9;4.56
100001.0;10.0;1.210745103E12;0.0;640.0;20.1;3.0
100001.0;10.0;1.210745105E12;0.0;563.2;18.7;2.56
100001.0;10.0;1.210745108E12;0.0;483.2;17.1;2.56
100001.0;10.0;1.21074511E12;0.0;406.4;15.8;2.2399999999999998
100001.0;10.0;1.210745112E12;0.0;326.4;14.4;1.7600000000000002
100001.0;10.0;1.210745114E12;0.0;246.4;13.0;1.32
100001.0;10.0;1.210745116E12;0.0;166.4;11.6;0.8800000000000001
100001.0;10.0;1.210745118E12;0.0;86.4;10.2;0.44000000000000006
100001.0;10.0;1.21074512E12;0.0;6.4;8.8;0.0
100001.0;10.0;1.210745123E12;0.0;0.0;0.6;0.0
100001.0;10.0;1.210745125E12;0.0;0.0;0.0;0.0
100001.0;10.0;1.210745127E12;0.0;0.0;0.0;0.0
100001.0;10.0;1.210745129E12;0.0;0.0;0.0;0.0
100001.0;10.0;1.210745131E12;0.0;0.0;0.0;0.0
100001.0;10.0;1.210745133E12;0.0;0.0;0.0;0.0
100001.0;10.0;1.210745135E12;0.0;0.0;0.0;0.0
100001.0;11.0;1.210748245E12;0.7;80.0;1.4;0.44000000000000006
100001.0;11.0;1.210748247E12;0.7;156.8;2.8;2.16
100001.0;11.0;1.210748249E12;0.7;236.8;4.2;2.8400000000000003
100001.0;11.0;1.210748251E12;0.9;326.4;6.5;5.6
100001.0;11.0;1.210748253E12;2.3;483.2;9.2;6.56
100001.0;11.0;1.210748255E12;4.3;652.8;11.9;10.0
100001.0;11.0;1.210748257E12;7.4;908.8;14.4;12.36
100001.0;11.0;1.210748259E12;11.2;1161.6;18.2;16.68
100001.0;11.0;1.210748261E12;16.0;1417.6;20.2;17.080000000000002
100001.0;11.0;1.210748263E12;20.9;1667.2;21.8;17.520000000000003
100001.0;11.0;1.210748265E12;24.9;1827.2;22.8;17.08
100001.0;11.0;1.210748267E12;29.2;2025.6;23.5;15.36
100001.0;11.0;1.210748269E12;32.6;2195.2;24.4;14.679999999999998
100001.0;11.0;1.210748271E12;34.3;2236.8;23.9;11.96
100001.0;11.0;1.210748273E12;33.3;2163.2;22.6;11.440000000000001
100001.0;11.0;1.210748276E12;31.3;2073.6;21.3;8.440000000000003
100001.0;11.0;1.210748278E12;28.2;1888.0;20.2;6.68
100001.0;11.0;1.21074828E12;24.4;1715.2;17.8;2.3600000000000003
100001.0;11.0;1.210748282E12;20.0;1548.8;17.4;3.2
100001.0;11.0;1.210748284E12;15.8;1372.8;17.3;3.16
100001.0;11.0;1.210748286E12;11.5;1209.6;16.3;3.6
100001.0;11.0;1.210748288E12;7.4;1020.8;16.1;4.32
100001.0;11.0;1.21074829E12;4.5;870.4;15.4;5.5600000000000005
100001.0;11.0;1.210748292E12;3.3;812.8;15.1;5.92
100001.0;11.0;1.210748294E12;3.3;806.4;15.1;5.92
100001.0;11.0;1.210748296E12;3.5;806.4;15.1;5.92
100001.0;11.0;1.210748298E12;3.5;822.4;15.2;7.4
100001.0;11.0;1.2107483E12;4.7;960.0;16.1;7.4
100001.0;11.0;1.210748302E12;6.4;1056.0;17.7;9.6
100001.0;11.0;1.210748304E12;8.9;1232.0;18.0;9.2
100001.0;11.0;1.210748305E12;11.5;1395.2;18.6;10.719999999999999
100001.0;11.0;1.210748307E12;14.6;1548.8;19.9;13.919999999999998
100001.0;11.0;1.210748309E12;18.2;1664.0;20.0;12.68
100001.0;11.0;1.210748311E12;21.6;1798.4;20.8;12.28
100001.0;11.0;1.210748313E12;24.8;1904.0;21.7;11.84
100001.0;11.0;1.210748315E12;28.0;2003.2;22.8;13.520000000000001
100001.0;11.0;1.210748317E12;32.0;2131.2;24.2;15.080000000000002
100001.0;11.0;1.210748319E12;35.2;2137.6;24.1;15.080000000000002
100001.0;11.0;1.210748321E12;37.0;2153.6;23.2;11.64
100001.0;11.0;1.210748323E12;37.3;2076.8;23.7;11.64
100001.0;11.0;1.210748325E12;36.9;1961.6;23.1;9.680000000000001
100001.0;11.0;1.210748327E12;35.7;1836.8;22.5;9.879999999999999
100001.0;11.0;1.210748329E12;34.6;1788.8;24.0;14.36
100001.0;11.0;1.210748331E12;34.7;1808.0;25.2;18.6
100001.0;11.0;1.210748333E12;36.1;1811.2;25.9;23.28
100001.0;11.0;1.210748336E12;38.4;1833.6;26.4;24.759999999999998
100001.0;11.0;1.210748338E12;40.6;1840.0;25.9;23.919999999999998
100001.0;11.0;1.21074834E12;42.6;1836.8;25.1;24.2
100001.0;11.0;1.210748342E12;44.9;1849.6;25.1;24.2
100001.0;11.0;1.210748344E12;47.2;1878.4;25.1;24.2
100001.0;11.0;1.210748346E12;49.4;1913.6;26.0;24.2
100001.0;11.0;1.210748348E12;50.3;1894.4;24.9;20.520000000000003
100001.0;11.0;1.21074835E12;48.3;1808.0;23.1;16.48
100001.0;11.0;1.210748352E12;44.3;1660.8;21.0;12.64
100001.0;11.0;1.210748354E12;39.3;1558.4;19.5;8.280000000000001
100001.0;11.0;1.210748356E12;33.8;1436.8;18.6;7.280000000000001
100001.0;11.0;1.210748358E12;28.9;1411.2;18.8;7.0
100001.0;11.0;1.21074836E12;24.4;1340.8;18.8;7.160000000000001
100001.0;11.0;1.210748362E12;20.1;1276.8;18.0;8.72
100001.0;11.0;1.210748364E12;16.7;1286.4;18.4;12.32
100001.0;11.0;1.210748365E12;15.2;1305.6;19.0;16.0
100001.0;11.0;1.210748367E12;16.4;1433.6;20.1;18.68
100001.0;11.0;1.210748369E12;20.1;1603.2;20.5;19.68
100001.0;11.0;1.210748371E12;24.8;1779.2;21.3;19.279999999999998
100001.0;11.0;1.210748373E12;29.1;1907.2;22.1;18.96
100001.0;11.0;1.210748375E12;32.0;1977.6;22.1;16.36
100001.0;11.0;1.210748377E12;32.5;1859.2;20.9;14.16
100001.0;11.0;1.210748379E12;31.2;1788.8;20.9;14.12
100001.0;11.0;1.210748381E12;29.3;1718.4;20.9;12.56
100001.0;11.0;1.210748383E12;27.3;1632.0;19.6;8.96
100001.0;11.0;1.210748385E12;24.4;1526.4;18.1;7.5600000000000005
100001.0;11.0;1.210748387E12;21.1;1392.0;18.0;8.56
100001.0;11.0;1.210748389E12;18.8;1350.4;19.8;7.12
100001.0;11.0;1.210748391E12;16.9;1244.8;19.9;7.12
100001.0;11.0;1.210748393E12;15.5;1184.0;19.3;7.68
100001.0;11.0;1.210748396E12;15.4;1187.2;19.2;8.2
100001.0;11.0;1.210748398E12;16.5;1257.6;19.8;10.040000000000001
100001.0;11.0;1.2107484E12;19.0;1340.8;20.1;11.32
100001.0;11.0;1.210748402E12;22.4;1440.0;20.2;12.760000000000002
100001.0;11.0;1.210748404E12;25.8;1516.8;20.6;14.64
100001.0;11.0;1.210748406E12;29.8;1676.8;21.2;15.0
100001.0;11.0;1.210748408E12;33.8;1843.2;20.2;12.360000000000001
100001.0;11.0;1.21074841E12;36.7;1904.0;18.8;12.360000000000001
100001.0;11.0;1.210748412E12;38.6;2006.4;18.7;12.360000000000001
100001.0;11.0;1.210748414E12;40.3;2092.8;19.1;13.679999999999998
100001.0;11.0;1.210748416E12;41.8;2166.4;19.3;13.16
100001.0;11.0;1.210748418E12;42.5;2195.2;19.6;11.0
100001.0;11.0;1.21074842E12;41.6;2134.4;19.3;9.6
100001.0;11.0;1.210748422E12;39.4;2041.6;19.0;8.52
100001.0;11.0;1.210748424E12;36.5;1923.2;19.7;10.0
100001.0;11.0;1.210748425E12;34.2;1856.0;20.0;7.359999999999999
100001.0;11.0;1.210748427E12;31.2;1747.2;20.7;5.880000000000001
100001.0;11.0;1.210748429E12;27.5;1612.8;20.9;7.880000000000001
100001.0;11.0;1.210748431E12;24.5;1520.0;20.3;8.88
100001.0;11.0;1.210748433E12;22.1;1459.2;20.5;7.0
100001.0;11.0;1.210748435E12;19.9;1408.0;20.6;8.28
100001.0;11.0;1.210748437E12;18.3;1376.0;20.3;8.28
100001.0;11.0;1.210748439E12;17.3;1372.8;20.6;9.24
100001.0;11.0;1.210748441E12;17.4;1392.0;20.6;8.920000000000002
100001.0;11.0;1.210748443E12;17.8;1414.4;19.7;7.08
100001.0;11.0;1.210748445E12;17.3;1376.0;18.9;8.919999999999998
100001.0;11.0;1.210748447E12;17.4;1382.4;18.9;9.479999999999999
100001.0;11.0;1.210748449E12;17.7;1408.0;18.4;7.919999999999999
100001.0;11.0;1.210748451E12;18.1;1427.2;19.1;6.92
100001.0;11.0;1.210748453E12;17.9;1408.0;19.1;8.6
100001.0;11.0;1.210748456E12;17.8;1411.2;18.4;7.44
100001.0;11.0;1.210748458E12;18.1;1456.0;18.8;8.760000000000002
100001.0;11.0;1.21074846E12;19.3;1539.2;19.4;8.24
